5.911852193752102462e-03,6.136158481240272522e-03
1.276081907547600008e-02,1.278304494917392731e-02
8.791513331381187180e-03,8.673990145325660706e-03
1.093606841301761508e-02,1.072202250361442566e-02
8.434829366525073771e-03,8.506956510245800018e-03
6.504198951065112179e-03,6.650687195360660553e-03
5.861032610913553646e-03,5.941553972661495209e-03
1.030717338133020980e-02,1.041307952255010605e-02
1.192015250466936169e-02,1.209310442209243774e-02
8.929463674136682572e-03,8.820340037345886230e-03
1.529928354976238698e-02,1.537729054689407349e-02
8.659490557067706790e-03,8.549626916646957397e-03
1.209665466711484089e-02,1.194839645177125931e-02
7.015519935715759658e-03,7.149109616875648499e-03
1.409608213036062443e-02,1.420777104794979095e-02
1.088671471643743068e-02,1.092604734003543854e-02
1.664613424683589540e-02,1.689000800251960754e-02
1.291905302422757806e-02,1.317066513001918793e-02
1.145862630995102618e-02,1.175732910633087158e-02
8.433932081254336480e-03,8.651726879179477692e-03
1.033576648819743010e-02,1.064166054129600525e-02
1.144880480004029782e-02,1.180217042565345764e-02
1.451484925577435289e-02,1.493027061223983765e-02
1.159003769440957766e-02,1.202712580561637878e-02
1.691886965848863472e-02,1.744745858013629913e-02
1.807525658725940565e-02,1.819147355854511261e-02
1.798968686707420883e-02,1.849159970879554749e-02
1.925027469129688903e-02,1.961185224354267120e-02
1.869877517749019002e-02,1.917517185211181641e-02
1.894073939660544798e-02,1.947627030313014984e-02
2.353812154725922617e-02,2.413820102810859680e-02
2.787940891341235405e-02,2.870876714587211609e-02
2.566811255965089494e-02,2.638588845729827881e-02
2.944194482903104287e-02,3.034363314509391785e-02
3.205423182091391571e-02,3.304834291338920593e-02
3.002181001068509117e-02,3.119328618049621582e-02
3.535224704768010623e-02,3.652251884341239929e-02
3.570755014765714108e-02,3.728859871625900269e-02
4.479224622488053864e-02,4.649601131677627563e-02
4.798468703774554089e-02,5.030926316976547241e-02
5.555109774693842845e-02,5.805725976824760437e-02
5.859651408280659030e-02,6.171012297272682190e-02
7.092046930115150638e-02,7.407210022211074829e-02
8.076420399966445507e-02,8.445828408002853394e-02
9.646961351225730175e-02,1.003633886575698853e-01
1.165487027216382254e-01,1.217067465186119080e-01
1.419583419748992048e-01,1.486384868621826172e-01
1.760678816314208417e-01,1.845640838146209717e-01
2.170732799681001912e-01,2.267203629016876221e-01
2.694187688895767763e-01,2.825378775596618652e-01
3.265559366280659237e-01,3.407561182975769043e-01
3.873597779445329681e-01,4.050019979476928711e-01
4.293053473187302127e-01,4.485250711441040039e-01
4.537098631065471510e-01,4.722349047660827637e-01
4.523346824283867584e-01,4.711101651191711426e-01
4.440291956176484756e-01,4.627147912979125977e-01
4.001576748560365937e-01,4.142225384712219238e-01
3.552430977699447268e-01,3.708548545837402344e-01
3.097175532081800076e-01,3.232880830764770508e-01
2.686267298325452635e-01,2.797257006168365479e-01
2.408078965906116919e-01,2.519671022891998291e-01
2.189293983182248049e-01,2.284127771854400635e-01
2.114601992150534904e-01,2.203437387943267822e-01
2.162488133895718589e-01,2.263097018003463745e-01
2.262858463781851071e-01,2.357162386178970337e-01
2.580287930177546096e-01,2.682732939720153809e-01
2.943475373708357989e-01,3.048794269561767578e-01
3.558023319939516704e-01,3.722918033599853516e-01
4.325533343006744968e-01,4.509461820125579834e-01
5.208256160431893322e-01,5.442457795143127441e-01
6.241515050897387118e-01,6.531979441642761230e-01
7.262600653050904631e-01,7.580671906471252441e-01
8.075766140628294343e-01,8.419733047485351562e-01
8.512428962992443227e-01,8.876280784606933594e-01
8.518603424961248560e-01,8.859673738479614258e-01
8.222464547511770805e-01,8.530116081237792969e-01
7.372284784788201151e-01,7.695149779319763184e-01
6.419177647227121142e-01,6.674555540084838867e-01
5.468101473759242603e-01,5.673164725303649902e-01
4.599384457994800668e-01,4.742805957794189453e-01
3.967128688120487023e-01,4.075200855731964111e-01
3.454395764836906135e-01,3.488648533821105957e-01
3.159713783893896566e-01,3.172954618930816650e-01
