1.198939781128948286e-07,7.064633071422576904e-03,5.587540485008098088e-08,-2.491775900125503540e-03,1.124520446352066111e-07,1.206342130899429321e-03,9.041479877455926090e-08,-2.624505385756492615e-02,3.278627782810976897e-05,-6.224669516086578369e-03,7.784998750316465400e-08,2.578772604465484619e-03,9.770024538247820052e-08,-7.122755050659179688e-06,1.094529277116830850e-07,5.813388153910636902e-03,8.277459282922135384e-08,1.460136473178863525e-02,1.193802924952852325e-07,-5.536671727895736694e-03
7.657992144444561828e-08,1.538321934640407562e-02,7.619309204018474083e-08,1.795547548681497574e-03,5.190515959683246586e-08,-2.048364840447902679e-04,9.169964768645643527e-08,-1.069288514554500580e-02,4.290461977791005903e-05,-1.318435184657573700e-02,9.607992662942332113e-08,1.051870547235012054e-02,3.238487616607321238e-08,-1.504024025052785873e-03,6.946647733726433083e-08,1.417225971817970276e-02,3.498859407034126161e-08,2.426536753773689270e-03,9.148541329831760995e-08,3.720211330801248550e-03
3.001480510600959637e-08,-3.532161237671971321e-03,7.585837187530580774e-08,-3.897564020007848740e-04,1.005406780194513937e-07,-2.960296114906668663e-03,4.263122252980745288e-08,-8.027764968574047089e-03,5.599991607256436668e-05,-8.467480074614286423e-04,1.052035628082918502e-07,-8.619242347776889801e-03,3.252011168414403977e-08,-4.160049371421337128e-03,9.633911463841301042e-08,-5.338045768439769745e-03,2.474176681135554131e-08,7.659450173377990723e-03,1.027479207159694902e-07,1.019328273832798004e-02
2.628098488581101596e-08,-3.742900211364030838e-03,6.048358808952350961e-08,-9.077990427613258362e-03,9.821375967794551168e-08,-1.863806042820215225e-03,1.135916837995592293e-07,-2.607225440442562103e-02,7.266557490057175164e-05,-4.135509487241506577e-03,1.088102199097249327e-07,-7.971765473484992981e-03,3.314154140158228001e-08,-1.021678186953067780e-02,7.157321359530646172e-08,1.404235139489173889e-03,8.660754288685213480e-08,-6.601102184504270554e-03,3.731133717333301128e-08,3.060342278331518173e-03
7.150294003772086116e-08,7.588180713355541229e-03,8.839342602322281076e-08,2.871487289667129517e-03,6.393765994360910976e-08,-6.057446822524070740e-03,6.995702792890447951e-08,1.009856536984443665e-02,9.407590293843880397e-05,-2.224624156951904297e-03,9.275194839790569690e-08,-1.309066824615001678e-02,8.243706462775843735e-08,-4.752432927489280701e-03,1.019239927050985520e-07,-5.432162433862686157e-04,8.463568499562686135e-08,3.915699198842048645e-03,9.982241844604859526e-08,2.399642020463943481e-03
5.534788296739392276e-08,-5.133588798344135284e-03,2.572814280194717954e-08,-1.125797629356384277e-03,8.374533522683776326e-08,-3.072582185268402100e-03,3.542497544790758462e-08,7.976980879902839661e-03,1.212462500543541870e-04,-3.333259373903274536e-04,4.264086060722215664e-08,7.533218711614608765e-03,1.089496658875523915e-07,1.146407797932624817e-03,9.607951706422682145e-08,-6.788075901567935944e-03,1.179419597885018540e-07,9.986585006117820740e-03,7.113828839941134263e-08,-3.780923783779144287e-03
3.267802893296911053e-08,9.063780307769775391e-04,9.133247061925398002e-08,5.627771839499473572e-03,7.835381394956685262e-08,1.778816804289817810e-03,9.191022619650556204e-08,1.558704860508441925e-02,1.557116809076417670e-04,-6.166620180010795593e-03,4.650997795776240811e-08,-4.401877522468566895e-04,1.053347604785403289e-07,4.677766934037208557e-03,1.120154651347375906e-07,-6.051428616046905518e-03,5.778692922851612898e-08,7.295323535799980164e-03,2.706232139791956890e-08,-1.325337029993534088e-02
1.063814112585795316e-07,-4.975366871803998947e-03,8.814684772889766177e-08,-3.161688800901174545e-05,1.099338318826947343e-07,-3.987949807196855545e-03,6.035085497138718634e-08,-4.503558855503797531e-03,1.991314086566076190e-04,-2.682398771867156029e-04,8.612278158128190149e-08,-1.410766970366239548e-03,1.043136254673743373e-07,2.762737218290567398e-03,9.927553964545497808e-08,3.893906250596046448e-03,2.299939985468865716e-08,1.906212070025503635e-03,5.525758236491761266e-08,-3.452700097113847733e-03
3.408113280799800461e-08,2.779099158942699432e-03,3.377156279095984816e-08,4.740880802273750305e-03,9.359169729862789235e-08,-3.233199939131736755e-03,9.588788881954806032e-08,-5.472658202052116394e-03,2.536802950943905979e-04,5.195732228457927704e-03,1.132083267618655397e-07,-1.120084524154663086e-02,1.035665576858856417e-07,2.762194722890853882e-03,6.223933395689991921e-08,-3.098905086517333984e-03,4.003879724520999340e-08,-7.425261661410331726e-03,4.158295066697621531e-08,-8.410071954131126404e-03
8.226845936717224228e-08,2.165898680686950684e-03,3.714935566327582105e-08,-8.809939026832580566e-04,4.347559702127192776e-08,2.459138631820678711e-03,7.741560788974032228e-08,1.279436424374580383e-02,3.218963753557301227e-04,6.259899586439132690e-03,1.156298827097595379e-07,2.409432083368301392e-03,1.096320056037361833e-07,-6.341051310300827026e-03,1.119273098365583024e-07,1.756846904754638672e-03,4.889536912227090389e-08,-3.267604857683181763e-03,7.526855669775280158e-08,-6.784811615943908691e-03
1.041333041286505547e-07,-3.257272765040397644e-03,8.572449707748793403e-08,1.544065773487091064e-03,1.008891380424619688e-07,-5.719102919101715088e-03,1.008419029020061656e-07,2.125765755772590637e-02,4.069861303765821121e-04,1.437856908887624741e-02,3.005802196008301380e-08,1.364371739327907562e-02,1.023935576625109403e-07,2.153670415282249451e-03,2.073352316888816134e-08,-2.759393304586410522e-03,9.558536381039857229e-08,-1.557090133428573608e-02,4.011887440466628775e-08,-5.491636693477630615e-03
3.956180048527840666e-08,6.667956709861755371e-03,9.092829143468336106e-08,1.059316471219062805e-02,6.985930180828371487e-08,-4.852190613746643066e-05,6.134151102421772473e-08,1.962959766387939453e-03,5.125058397412137531e-04,3.501351922750473022e-03,2.663864720301240771e-08,2.195067703723907471e-03,6.450331624369051876e-08,1.410061866044998169e-02,3.385097656165469174e-08,8.283967152237892151e-03,8.741153773002895449e-08,2.523403614759445190e-03,5.381028480863697151e-08,-4.272907972335815430e-06
8.048002565651618054e-08,-7.449146360158920288e-04,3.270058958584417793e-08,7.237209007143974304e-03,6.595054710425356021e-08,-3.558136522769927979e-03,9.828362636876678025e-08,-1.700494624674320221e-02,6.428061448714461092e-04,-2.514120191335678101e-03,7.951105719091823329e-08,6.486073136329650879e-03,6.721677295021998890e-08,3.993693739175796509e-03,3.875880377466332235e-08,-9.002333506941795349e-03,3.699062177848560670e-08,-1.518465578556060791e-03,3.715564636388443263e-08,1.314012333750724792e-03
8.518308006857478308e-08,-6.162323988974094391e-03,7.045243975281075463e-08,-2.766863442957401276e-03,1.034273256661604215e-07,1.526593230664730072e-03,2.609163743784952021e-07,6.412110291421413422e-03,8.033199153230549108e-04,1.664769835770130157e-03,4.562697527970649607e-08,-5.443512462079524994e-03,8.857174643834075363e-08,-6.339889951050281525e-03,6.614796190849761044e-08,-1.511511392891407013e-03,1.107627922009779265e-07,-6.302918307483196259e-03,5.166319165784538774e-08,2.118184231221675873e-03
3.943474950554004543e-08,-6.350018084049224854e-04,2.378911704338135128e-08,1.059285551309585571e-02,6.406810693561400090e-08,-2.237044274806976318e-03,5.125660575485331173e-07,1.298575475811958313e-02,9.997916220005995547e-04,-7.401201874017715454e-03,3.954894680086449826e-08,1.505678519606590271e-02,4.832794767195774930e-08,2.947695553302764893e-03,5.159369420467368669e-08,-4.877120256423950195e-03,2.449591116819543610e-08,1.361062005162239075e-02,7.208560753264709167e-08,-1.457519829273223877e-04
8.006303709782486297e-08,-1.808811165392398834e-02,4.745624257964651245e-08,-5.535782780498266220e-03,5.917243916630468172e-08,4.665826912969350815e-03,1.063668992084852840e-06,1.968015916645526886e-02,1.239689872323576853e-03,-4.736562259495258331e-03,2.470522900794276566e-08,6.426261272281408310e-03,6.621853155874337613e-08,-1.901370007544755936e-03,3.004224024964060981e-08,-5.296533927321434021e-03,6.682764634694250572e-08,-2.290044678375124931e-03,1.018911024856710846e-07,-6.507331039756536484e-03
8.860671196205380551e-08,1.134590804576873779e-02,1.061601908811887766e-07,-9.159933775663375854e-03,5.926532070183668139e-08,-6.586872041225433350e-04,2.380846198275931372e-06,-2.309789136052131653e-02,1.531046691942991502e-03,2.064965665340423584e-04,4.596347432992084000e-08,-4.405364394187927246e-03,5.195388504306593068e-08,8.176974952220916748e-04,7.491198396143532867e-08,1.354228705167770386e-03,1.065477367195581721e-07,1.125832274556159973e-02,1.199766671724464047e-07,5.234975367784500122e-03
1.694075017943992931e-07,-1.029115170240402222e-03,4.823881989844159159e-08,9.177912026643753052e-03,2.579472020504911097e-08,-2.158733084797859192e-03,5.292548558157519228e-06,-7.855406031012535095e-03,1.883608040855635872e-03,-1.188620924949645996e-03,8.981921892104503362e-08,3.376469016075134277e-03,1.091780354513280539e-07,7.232803851366043091e-03,1.155804696238594465e-07,9.203337132930755615e-03,7.137196125532594846e-08,-1.225465908646583557e-03,6.545913138298841155e-08,1.000203192234039307e-04
