6.363151873370921211e-08,6.458576302975416183e-03
8.960600687753972268e-08,1.470764819532632828e-02
1.594124550041766478e-07,-2.607766538858413696e-03
1.762678283675164110e-07,-2.163279714295640588e-04
1.184659420770613882e-07,-1.272967644035816193e-02
6.018750778631208782e-08,1.152826953330077231e-04
1.208239493313335313e-07,-5.569790024310350418e-03
6.357864829930037243e-08,1.981761492788791656e-02
1.768035175849887146e-07,1.444265525788068771e-02
3.520846435631002320e-08,1.534926705062389374e-02
1.274625586909329999e-07,1.074481476098299026e-02
1.229081087967952635e-07,-1.453393418341875076e-02
1.191787245803696007e-07,-2.528731944039463997e-03
6.863567088714952679e-08,-1.149544212967157364e-02
1.384994909718911150e-07,-1.013408135622739792e-02
1.069965847902320046e-07,-1.403043977916240692e-02
1.638496102432158125e-07,6.412621587514877319e-03
1.258586357589353417e-07,1.005172263830900192e-02
1.426125092945060768e-07,-2.863759640604257584e-03
1.177981332513847804e-07,-1.994728483259677887e-02
3.633736128717117723e-08,1.380122546106576920e-02
5.281909251108080831e-08,-1.378578413277864456e-02
7.555137082188454386e-08,-4.649364389479160309e-03
1.663467033229895531e-07,-8.897174149751663208e-03
8.736474342609802748e-08,8.327937684953212738e-03
1.182547830586090049e-07,2.059934474527835846e-02
9.879469121840138023e-08,-5.657435394823551178e-03
4.275617297827332836e-08,-7.832860574126243591e-03
1.221551891157207628e-07,-6.180261261761188507e-03
1.530833140866401373e-07,6.152066867798566818e-03
7.170554961104181465e-09,-2.414712496101856232e-02
6.706056113235287157e-08,-5.600843578577041626e-03
1.138988594794674709e-07,3.595272544771432877e-03
1.254699078016778316e-07,1.641615526750683784e-03
7.706929291786738827e-08,-4.166161525063216686e-04
9.798348351039448881e-08,1.175603177398443222e-02
1.703313757517926177e-07,5.242627486586570740e-02
1.278240592403973961e-07,-3.547858446836471558e-03
1.370316805856635239e-07,-1.650694757699966431e-04
1.144691865143037584e-07,-4.152834415435791016e-03
5.541314117490136818e-08,1.200384809635579586e-03
9.312692783525444848e-08,-4.082775267306715250e-04
1.114173498344175890e-07,-6.397280376404523849e-03
7.263813354575649437e-08,8.267714641988277435e-03
6.046541442768499945e-08,-9.033320471644401550e-03
7.757003378669119329e-08,1.351142302155494690e-02
9.231542617340278494e-08,1.303554885089397430e-02
1.329269522958952579e-07,4.276980180293321609e-03
8.940887983827022059e-08,2.821977622807025909e-02
1.770860509219203984e-07,-3.867786377668380737e-03
1.000000000000000000e+00,1.000000000000000000e+00
1.140333907736926108e-07,6.580249872058629990e-03
9.632035139739521595e-08,-7.552375609520822763e-05
1.292734982753755485e-07,8.425965905189514160e-02
9.999999757270099376e-01,9.543448686599731445e-01
1.067800134920683867e-07,3.247293457388877869e-02
8.886001415294177850e-08,-6.477382499724626541e-03
1.505111310356393503e-07,1.616765372455120087e-02
8.348591119838418746e-08,1.369588542729616165e-02
1.891700735233397491e-07,-3.080490976572036743e-02
1.413969537607485270e-07,4.815649986267089844e-02
5.758560868788896042e-08,-2.746588177978992462e-02
1.766830002953924647e-07,-6.887479685246944427e-03
3.906065810479892476e-08,-1.010901946574449539e-02
5.471442574512216093e-08,1.103590894490480423e-02
1.110347461773944739e-07,1.656229421496391296e-02
1.838565317761163802e-07,-5.204140208661556244e-03
6.572623786063212921e-08,1.235743518918752670e-03
1.238933282657993707e-07,1.708538644015789032e-02
7.175132411730734231e-08,-7.401443552225828171e-03
9.771603580770722670e-08,-8.661641739308834076e-03
2.708122177631297906e-08,-6.902070716023445129e-03
1.129891704012187694e-07,-1.742269285023212433e-02
