1.240724863971874202e-04,8.725492431425717601e-08,7.786226687082317594e-08,9.330299176045652407e-08,4.196893459612265950e-08,1.446494246430088888e-08,9.380476990093880665e-08,7.624813112500544758e-08,5.633163529576856319e-08,1.203050950698135257e-08,8.187298862214390391e-08,5.650754214334795674e-08,7.082099680365111731e-08,3.416354247179264693e-08,3.026715920728399375e-08,2.161304280161857605e-02,-1.723418477922677994e-03,-2.038421574980020523e-03,-2.783361822366714478e-03,1.108097657561302185e-02,1.727356016635894775e-02,-1.045495178550481796e-02,-1.069601625204086304e-02,5.578603595495223999e-04,-5.647614598274230957e-04,1.585209742188453674e-03,-8.288202807307243347e-04,1.925818622112274170e-03,-5.424651317298412323e-03,4.092945717275142670e-03
6.813648325248861074e-08,9.778396866897502835e-08,2.894057241144060293e-08,8.067243386984816853e-08,7.402770610219521839e-09,3.270672619213218067e-08,6.728110328795589981e-08,9.697737379592116460e-08,7.646128625343521324e-08,3.216471798145758183e-08,4.068187990281589455e-08,1.059377260034121108e-08,2.543520897135828522e-08,1.540832418675634425e-08,9.696838218942232988e-08,1.408930751495063305e-03,-1.849886728450655937e-03,-2.913250122219324112e-03,2.080457634292542934e-04,4.130810266360640526e-04,-1.214954070746898651e-03,-6.344383116811513901e-03,-7.112180814146995544e-03,-9.962288895621895790e-04,5.413456819951534271e-04,6.828201003372669220e-05,4.768279613927006721e-04,8.162669837474822998e-04,1.375240390188992023e-03,5.969494581222534180e-03
5.513890186388344664e-09,1.968050741598965715e-08,6.701375350657736923e-08,9.396824248514545513e-08,3.804923935292193426e-08,5.555299729570821840e-08,2.854776008153243171e-08,4.230067416189332586e-08,2.830382987215974118e-08,5.768946293179956066e-08,2.722772980588828246e-08,7.357664452762054517e-08,6.894416969944244848e-08,3.406543919310810519e-08,6.897994890720218039e-08,-8.734199218451976776e-03,8.093230426311492920e-04,1.130946911871433258e-04,1.630145125091075897e-03,4.382725805044174194e-03,5.633036606013774872e-03,1.453257910907268524e-02,1.543572917580604553e-02,-1.890345010906457901e-03,4.249615594744682312e-04,-8.280351758003234863e-04,1.395344734191894531e-03,-1.706331968307495117e-03,4.385051317512989044e-03,-1.310186460614204407e-02
6.399006446496256317e-08,5.001084917249241498e-08,2.820783408894517970e-08,3.858737038618794888e-08,5.295696139797326185e-08,4.629900796279301811e-08,8.030257328471168970e-08,6.891036909036817975e-09,9.590674428622565212e-08,5.481329649655317090e-08,8.849081711890083978e-08,9.391819633623670709e-08,7.796750069943360469e-08,7.571316000878191431e-08,1.485109101093350227e-08,-1.817597425542771816e-03,-5.113097722642123699e-04,-9.271657909266650677e-04,-2.376235934207215905e-04,-8.701764978468418121e-03,-1.097025256603956223e-02,3.227318637073040009e-03,3.571297274902462959e-03,2.351554110646247864e-03,3.999828186351805925e-05,4.932114097755402327e-05,5.977103719487786293e-04,-4.924801178276538849e-04,2.783427480608224869e-03,-2.765028038993477821e-03
8.133628626444659091e-09,7.022506889470907384e-08,8.322243939818236007e-08,5.841708122580899364e-08,4.935488418843366622e-08,2.830163767527947866e-08,8.067558915993843392e-08,9.225223396298254225e-08,5.329525296730614921e-08,1.006962583822172383e-07,1.012376658061624549e-07,7.293213314331191333e-08,9.829364684119180100e-08,9.836262232415095654e-08,4.608793312558638943e-08,2.300012856721878052e-04,2.049735281616449356e-03,3.540291450917720795e-03,5.027153529226779938e-04,-4.149246029555797577e-03,-7.258653640747070312e-03,-1.442699413746595383e-02,-1.530522760003805161e-02,-3.442848101258277893e-03,1.428393181413412094e-03,9.917188435792922974e-05,-1.026280224323272705e-04,3.811526112258434296e-04,-4.060951992869377136e-03,-1.629084348678588867e-03
6.732542373241771783e-08,5.548359749623041698e-08,5.208201153985156820e-08,6.716550576568113533e-08,3.469563915434650498e-08,2.271198350807039577e-08,1.243017431455714176e-08,1.045996022905787380e-07,8.737116156659136012e-08,9.815215208771619077e-08,8.618150988230037108e-08,2.423146930724970480e-08,1.390604672439783005e-08,9.964975232484226972e-09,5.868090530450675039e-08,-3.922292497009038925e-03,-3.870023647323250771e-04,-8.861584356054663658e-04,7.221355335786938667e-04,-1.832733396440744400e-04,5.060111870989203453e-04,-1.378941582515835762e-03,-3.857591655105352402e-04,-1.832328503951430321e-03,-1.489057904109358788e-04,-4.269841592758893967e-04,1.358141307719051838e-03,-4.665934247896075249e-04,1.001536962576210499e-03,-1.052492298185825348e-03
6.429722060201024490e-08,5.941568593830186200e-08,3.425765333251449633e-08,1.024991032873557817e-07,9.879255318244577136e-08,9.873605338829573049e-08,1.697292906843708548e-08,4.292769945294248324e-08,5.102232520682038504e-08,9.142523904816207815e-09,7.421676743970750573e-08,4.192579442406371799e-08,6.055530307886550651e-08,6.455507872874448158e-08,6.046357979472915191e-08,3.366081742569804192e-03,-2.327402587980031967e-03,-3.611241467297077179e-03,-2.974548842757940292e-04,2.118410309776663780e-03,1.342730829492211342e-03,4.073182120919227600e-03,5.524693988263607025e-03,-4.313310608267784119e-03,-1.572133856825530529e-03,-1.253110822290182114e-04,-5.118122790008783340e-04,2.390320878475904465e-04,-3.367290832102298737e-03,-3.880482399836182594e-04
6.143154674365776212e-08,3.505712173617863165e-08,6.969513695659554070e-08,4.292399225183993367e-08,4.350407037676951883e-08,8.701477646013182531e-08,2.511653722831618294e-08,9.775208776455895593e-09,8.738696919050441361e-08,4.769984724269502284e-09,5.782209381301720234e-09,8.931875052480939865e-08,5.923310983029018639e-08,5.183496019542387587e-08,9.091518002336502827e-08,1.898038201034069061e-02,-6.079271435737609863e-03,-7.357143796980381012e-03,-3.724522888660430908e-03,-4.070904105901718140e-03,-2.948051318526268005e-03,5.367471277713775635e-02,6.052063405513763428e-02,-1.722816377878189087e-03,-2.216938883066177368e-04,1.006390899419784546e-03,-6.875228136777877808e-04,8.310582488775253296e-04,2.601196989417076111e-03,7.526809349656105042e-03
3.196894268469883274e-08,3.704423258034056588e-08,1.054623647532859796e-07,1.662496199373303428e-08,9.880144218613395594e-08,2.217961134979023207e-08,5.746249444410795106e-08,7.654097688648137851e-08,7.327058292643281042e-09,1.711551702001869140e-08,6.766577376489775285e-08,9.106826437961783644e-08,1.196398537723999221e-08,2.359607503122194785e-08,6.611989764363345265e-08,-1.296189334243535995e-02,2.017736202105879784e-03,2.709445077925920486e-03,2.138061216101050377e-03,4.152802750468254089e-03,4.776718094944953918e-03,-1.067660632543265820e-03,-9.933506371453404427e-04,8.429787121713161469e-04,3.427749325055629015e-04,-6.325151771306991577e-04,1.052809879183769226e-03,-4.688955086749047041e-04,2.810464007779955864e-03,-7.405943237245082855e-03
3.516470740131657401e-08,1.217665590132131675e-08,7.129688731605199425e-08,7.407025034574515871e-08,8.833161206517293364e-08,4.095267076516806344e-08,8.212945540503024744e-08,2.983133597870403543e-08,8.350522203055772300e-08,3.090390146090296757e-08,3.071492559883233549e-08,2.868937815604358697e-08,1.029542677946527729e-07,7.304401995412270560e-08,9.261897359742254020e-08,1.688141492195427418e-05,-1.855481968959793448e-05,-1.722013257676735520e-05,2.776273686322383583e-05,2.741906428127549589e-06,-5.729831173084676266e-06,-4.328980867285281420e-05,-5.172039527678862214e-05,-1.388401506119407713e-05,-1.431635610060766339e-06,1.769018126651644707e-06,8.623350367997772992e-06,-2.191379826399497688e-05,3.729237505467608571e-06,5.126851465320214629e-05
7.858358991750058486e-08,6.665171094424788516e-08,4.186467853088496176e-08,1.252021632404082667e-08,3.262630493488896619e-08,5.934991449870636193e-08,9.939662691083736481e-08,4.470861549959153329e-08,8.115028927521647437e-08,5.262557756202350964e-09,6.301021060241026936e-08,8.540490336916753924e-08,6.156773714984015287e-08,6.472934507065605161e-08,9.774438603088320730e-08,-6.123928353190422058e-03,8.860034868121147156e-04,1.832619309425354004e-04,5.954317748546600342e-04,-6.279621273279190063e-03,-8.152693510055541992e-03,-1.266576349735260010e-02,-1.631978526711463928e-02,1.594834029674530029e-03,1.846679486334323883e-03,-2.899896353483200073e-04,6.474554538726806641e-06,-1.351796090602874756e-04,7.554097101092338562e-04,-8.662305772304534912e-04
3.677987295806323170e-08,3.295670406942119926e-08,5.681233196980394319e-08,2.498804287848685266e-08,3.808910081322543695e-08,6.792226732005312635e-08,1.182075585123765364e-08,9.305793027161453081e-08,1.827768323863920606e-08,3.911880255759317741e-08,7.566432624015983367e-09,8.535031835675693205e-08,3.847981469038163975e-08,9.436147178547132880e-08,4.116026146057687140e-08,-2.939214697107672691e-03,2.315095625817775726e-04,7.648225873708724976e-04,1.878691837191581726e-04,-3.483165521174669266e-03,-5.727123469114303589e-03,5.625672638416290283e-04,-4.074415192008018494e-04,-9.954748675227165222e-04,-6.256168708205223083e-04,-5.004936829209327698e-04,-9.985547512769699097e-05,-3.169584088027477264e-04,2.575044985860586166e-03,-2.012964570894837379e-03
7.892019944504961470e-08,4.389240494063784684e-08,3.561296072939024503e-08,3.415476588776424538e-08,6.737059843293454773e-09,7.821059831060031691e-09,6.021654623815060226e-08,6.665395781467783584e-08,6.957650490139748286e-08,4.653140829346613775e-08,2.537138005995374445e-08,8.219067805835295455e-08,2.226372859222932261e-08,2.184978842293816423e-08,3.269130520737614014e-09,1.763809006661176682e-03,2.339906059205532074e-04,-1.037737121805548668e-03,6.472922395914793015e-04,-5.265627987682819366e-03,-8.999573998153209686e-03,-2.592496341094374657e-03,-3.531662514433264732e-03,2.013413701206445694e-03,2.200914779677987099e-03,7.506459951400756836e-07,-1.523038605228066444e-03,-7.669946644455194473e-04,-1.977673033252358437e-03,8.551985956728458405e-05
9.901133321808048007e-08,7.563772347160916120e-09,2.970801083923005024e-08,2.993774347861001836e-08,1.018377173604782907e-07,3.532080626306739007e-08,4.893540010968779170e-08,9.049692376024733610e-09,9.471426957562659075e-08,2.658093028340280385e-08,6.171408826123800476e-08,1.315787660360873735e-08,1.039568501675095873e-07,9.759015847015486848e-09,6.666112603180198199e-08,-1.466562738642096519e-03,2.201931783929467201e-03,6.050375290215015411e-03,8.106618188321590424e-04,6.150172092020511627e-03,7.064804434776306152e-03,6.092599593102931976e-03,9.644567966461181641e-03,-3.664810443297028542e-03,-2.170426771044731140e-03,-3.347955644130706787e-04,7.270814385265111923e-04,6.758181843906641006e-04,1.529799075797200203e-03,-1.157975522801280022e-03
9.137050806159838666e-08,4.604931366158634118e-08,9.909653508031412672e-08,6.074258505208074068e-08,3.642212963790362105e-08,6.263022728791514303e-08,2.770796790150049277e-08,2.558487864615993544e-08,2.684995970936681221e-08,4.503434737844366631e-08,2.870915375985452795e-08,1.061216787711166752e-08,6.930316964705819558e-08,3.405454697658818874e-08,9.408558506275753426e-08,-1.069594360888004303e-02,2.756869886070489883e-03,6.984481588006019592e-03,7.347731152549386024e-04,8.171731606125831604e-04,8.415807969868183136e-04,-2.110021188855171204e-02,-2.573640085756778717e-02,3.849152941256761551e-03,-4.070489667356014252e-04,-4.542004317045211792e-04,-2.081757411360740662e-03,-6.905116606503725052e-04,-2.663737162947654724e-03,-5.570061039179563522e-04
5.938487076604540439e-08,8.517424993950474727e-08,4.259341283903373547e-08,5.725813230736343914e-08,1.007327554788974274e-08,7.563141042311091929e-08,2.410964528203021911e-09,2.186986800145246057e-08,8.909127506368613932e-09,3.354696763904842284e-08,3.482681146921274382e-08,1.139251916526182600e-08,3.823747394881375178e-08,3.017506763937818345e-08,9.227829984108742467e-08,4.537299741059541702e-03,-1.278828363865613937e-03,-3.198280930519104004e-03,-6.079352460801601410e-04,1.196089666336774826e-03,-1.111442688852548599e-03,-3.681902773678302765e-03,-2.553453203290700912e-03,-1.956671942025423050e-03,5.194251425564289093e-04,-2.716942690312862396e-04,9.816666133701801300e-04,3.111925907433032990e-04,1.108187716454267502e-03,-6.166286766529083252e-04
9.101343005583827191e-08,3.621911165939607192e-08,9.386906245453057663e-08,1.777417423174490904e-08,3.576960650212020683e-08,3.197647814897816127e-08,6.066194163625656909e-08,7.023772196168445875e-08,3.607247575733666748e-08,8.857092219729357537e-08,3.173972861090960685e-08,1.060288923487966745e-07,8.750463600671942452e-08,6.099899343612398025e-08,5.864267941377595009e-08,-5.054597742855548859e-03,1.883355434983968735e-04,-5.469415336847305298e-04,9.898982243612408638e-04,4.471045918762683868e-03,4.128878470510244370e-03,-1.455567218363285065e-02,-1.483705453574657440e-02,3.703279653564095497e-04,2.046346664428710938e-03,-3.074147971346974373e-04,1.077974797226488590e-03,1.761489547789096832e-04,-3.342530224472284317e-03,-1.220418256707489491e-03
3.617155996706952286e-08,9.182055605837350340e-08,5.994302571196730440e-08,7.290143371158133563e-08,6.919318033585352078e-08,7.520546823187738133e-08,2.530478028809996635e-08,1.829863564087984184e-08,5.715945250162442009e-08,1.359242315360703677e-04,2.254058200579052128e-08,1.581388828282215627e-08,1.195180884119348897e-09,5.186487065564159760e-08,1.013965318755579041e-07,-4.535222891718149185e-03,1.245046965777873993e-03,2.057944424450397491e-03,-2.324534580111503601e-04,-2.457155380398035049e-03,2.044672146439552307e-04,-5.704049952328205109e-03,-5.639864131808280945e-03,-2.049430273473262787e-03,-1.288210041821002960e-03,-2.684248611330986023e-04,2.230686135590076447e-03,-1.151654869318008423e-04,-5.283439531922340393e-04,-1.377743668854236603e-03
2.852976623252424500e-08,5.876231241067808845e-08,3.002436641623328292e-08,9.532886527844259252e-08,1.019886072410953600e-07,5.372905875193097597e-08,5.612267720358252786e-08,9.336834207420875752e-08,8.217404622205472955e-08,8.000000408528896712e-01,5.849879576307518455e-08,8.174100076503862654e-08,7.800027037580104011e-08,9.460092389256223853e-08,9.294981471801936268e-09,-2.900523366406559944e-03,-3.257233183830976486e-04,-8.120208512991666794e-04,1.918022753670811653e-03,4.829831421375274658e-03,5.928808823227882385e-03,3.469421295449137688e-03,4.419484175741672516e-03,-3.578977193683385849e-04,7.997005581855773926e-01,-5.598186980932950974e-04,-3.945648204535245895e-04,-3.790699411183595657e-04,3.139663022011518478e-04,-3.037133952602744102e-03
1.021408966144244860e-07,6.663144995080429902e-09,3.761254989663669140e-08,8.991351429285055489e-08,6.337845118392830260e-08,7.607558836459056212e-08,3.806918586751359283e-08,8.160927340919268069e-08,1.191467796330307453e-08,1.010001123603426439e-04,4.502023295232420822e-08,1.011010436882175489e-07,5.045162669145598447e-08,7.026249739606837135e-08,6.622679828481276040e-08,-1.802696846425533295e-03,-2.280516317114233971e-03,-3.575480310246348381e-03,-8.135112002491950989e-04,6.093495525419712067e-03,8.982772938907146454e-03,9.268561378121376038e-03,1.102190557867288589e-02,-7.827973458915948868e-04,1.579708768986165524e-03,-3.944500349462032318e-05,-7.810150273144245148e-04,1.546498388051986694e-04,1.673149643465876579e-03,-3.665740368887782097e-03
2.045830664785480594e-08,1.061179949403655778e-07,3.894651823914036006e-08,1.082039042931054512e-08,8.640015752488485688e-08,3.034778533499625898e-08,8.319188078084213617e-08,1.392520037458548942e-08,7.608041745969308627e-08,5.126970209525136903e-08,7.764534007380317908e-08,9.094503974965296467e-08,1.505274958920778326e-08,4.497045838099190458e-08,6.910122433357912055e-08,-4.969974979758262634e-04,2.591294236481189728e-03,3.762380685657262802e-03,1.047800993546843529e-03,-1.959821674972772598e-03,-6.531929131597280502e-03,-1.093113049864768982e-02,-1.096512004733085632e-02,-5.311891436576843262e-04,-1.513248309493064880e-03,-2.693310379981994629e-04,2.881819382309913635e-04,1.564333215355873108e-04,-7.152603939175605774e-04,-6.034737452864646912e-04
5.937863246390343503e-08,1.019529125021186015e-07,1.181566072693980754e-08,3.411487893752620078e-08,1.071338121663319041e-07,6.032150623456378874e-08,1.183196016234073341e-08,8.459871382526024977e-08,6.582680163255817373e-08,1.635447984574415277e-08,2.872401033593280981e-08,7.607169367262552087e-08,9.069848813416289779e-09,9.978747057073822767e-08,4.887587767683383362e-09,7.142764050513505936e-03,-3.195156343281269073e-03,-4.065939225256443024e-03,-2.085357438772916794e-03,-1.756854355335235596e-03,-1.983249094337224960e-03,3.914526198059320450e-03,4.853493068367242813e-03,1.819591503590345383e-03,-1.769773662090301514e-04,7.439926266670227051e-04,-2.420121338218450546e-03,1.070250291377305984e-03,1.505054067820310593e-03,5.739513318985700607e-03
7.218818823835508921e-08,5.426702100262804104e-08,6.318072964603221224e-08,4.779425618749691685e-08,1.348043560011888620e-08,6.771578104068540982e-08,6.013485716424903187e-08,9.927559778243770081e-09,3.987347422754411985e-08,6.251575300264792370e-08,5.177139488708301488e-08,8.915727530717720031e-08,9.549310742111883889e-08,5.270927951472931445e-08,2.037606251016034385e-08,-2.377269789576530457e-02,-3.052316606044769287e-05,-1.018669456243515015e-03,1.948783174157142639e-03,9.735535830259323120e-03,1.209206506609916687e-02,8.061844855546951294e-03,9.336650371551513672e-03,-3.286519087851047516e-03,-2.762033604085445404e-03,-9.664501994848251343e-04,4.140371456742286682e-03,-2.186689525842666626e-03,7.307665422558784485e-03,-5.417803302407264709e-03
1.870734979608516826e-08,2.352440687388846083e-08,2.070025686944775079e-08,9.809347531188575618e-08,6.016510274198234206e-08,8.516902826850467526e-08,6.860397779342836729e-08,6.241243828931539642e-08,1.041835628965386889e-07,8.440425581544811221e-08,4.388375632887770682e-08,3.286222096027070148e-08,9.783231493585176297e-09,1.984770252017942135e-08,6.439472861939705921e-08,-1.550185959786176682e-03,1.044156961143016815e-04,3.627832047641277313e-04,-6.559710018336772919e-04,1.272493507713079453e-03,2.205637749284505844e-03,-6.056767888367176056e-03,-6.285029463469982147e-03,-1.641352660953998566e-03,-1.115670427680015564e-03,-2.143536694347858429e-04,6.580827757716178894e-04,7.732259109616279602e-05,-4.722676239907741547e-04,6.126035470515489578e-03
2.957916752103220709e-08,8.325790814785392935e-08,6.758051244545574339e-08,7.522937911435362007e-08,8.900305820751034501e-08,1.517763537241525197e-08,8.342011058426130799e-08,6.280229970775429552e-08,6.584698082065560097e-08,7.547258960874167957e-09,3.157759689791344565e-08,1.009280464129118961e-07,5.197287971355277328e-08,7.439041495779690404e-08,4.122697317353094889e-08,-4.781567957252264023e-03,-1.290613785386085510e-03,-1.898478250950574875e-03,1.078322529792785645e-03,5.614400841295719147e-03,5.335901863873004913e-03,1.215517055243253708e-02,1.459022145718336105e-02,-1.034559682011604309e-03,-7.373159751296043396e-04,5.985423922538757324e-05,1.973136328160762787e-03,-1.830710098147392273e-04,4.454236477613449097e-05,9.511075913906097412e-04
6.026724884801680837e-08,3.846472250439745083e-08,6.142195693912210944e-08,6.375669968198512294e-08,3.650964740124410359e-08,3.701897507628669638e-08,9.521037461813872802e-08,1.740206546073857561e-08,2.895700001269200371e-08,5.604014903688680459e-08,7.140059367251464421e-08,2.395298706382529773e-08,5.536629698477466183e-08,3.318535671296510509e-08,3.677931198259536703e-08,-1.164045277982950211e-02,1.890324056148529053e-04,-3.925510682165622711e-04,1.225024694576859474e-03,8.538090623915195465e-04,1.601052703335881233e-03,1.043730694800615311e-02,1.247207168489694595e-02,-5.499017424881458282e-04,-1.122594578191637993e-03,-5.592813249677419662e-04,2.191775711253285408e-03,-9.753231424838304520e-04,1.975976629182696342e-03,4.119935911148786545e-04
1.056756983235729146e-08,1.707131993469057403e-08,8.154931172671570995e-09,5.343041018420759122e-08,6.313051746314620000e-08,4.362287123051029044e-08,3.735490180521551714e-08,1.650307131474268141e-08,3.536913211099664629e-08,7.402256670056427583e-08,8.846456715328433241e-08,2.504390118261028528e-08,1.278272391563980068e-08,1.014905129169754177e-07,8.459679328486294059e-08,-9.832123294472694397e-03,1.252750167623162270e-03,1.364487688988447189e-03,3.338290844112634659e-04,3.494651056826114655e-03,6.311847362667322159e-03,-1.035895571112632751e-02,-1.233720313757658005e-02,-6.784544093534350395e-04,-4.109066911041736603e-03,-9.926137281581759453e-04,2.770302118733525276e-03,-8.346303366124629974e-05,1.910523744300007820e-03,-3.829152788966894150e-03
5.531414250365406270e-08,2.359450819286093095e-08,6.464924714928126668e-08,4.498990246328690361e-08,7.539278161875904220e-08,9.466027464504497403e-08,1.030146060669552610e-08,4.063714173314857056e-08,4.123766676627796540e-08,4.515960372310929198e-08,4.752511710684509129e-08,3.856659680938711793e-08,7.793457913664524518e-08,5.226831837924159564e-08,6.526068096703368821e-08,-3.348310943692922592e-03,-1.003358978778123856e-03,-1.699185464531183243e-03,-3.577917814254760742e-04,6.139748729765415192e-04,2.345899119973182678e-04,-7.038740906864404678e-03,-4.438647534698247910e-03,3.455198602750897408e-03,-2.874507103115320206e-03,5.052331835031509399e-05,6.466279737651348114e-04,1.263343729078769684e-03,-1.262508332729339600e-03,4.413995426148176193e-03
