3.969760611653327942e-03,3.829778637737035751e-03,1.000000047497451305e-03
3.699585329741239548e-03,3.700724570080637932e-03,1.000000047497451305e-03
3.318866016343235970e-03,3.499989863485097885e-03,1.000000047497451305e-03
2.895870013162493706e-03,3.317934460937976837e-03,1.000000047497451305e-03
2.450848231092095375e-03,3.082576207816600800e-03,1.000000047497451305e-03
2.080775331705808640e-03,2.841839333996176720e-03,1.000000047497451305e-03
1.815831172280013561e-03,2.678040880709886551e-03,1.000000047497451305e-03
1.577512943185865879e-03,2.535885665565729141e-03,1.000000047497451305e-03
1.379024237394332886e-03,2.400537487119436264e-03,1.000000047497451305e-03
1.246943022124469280e-03,2.321154577657580376e-03,1.000000047497451305e-03
1.111606834456324577e-03,2.179490402340888977e-03,1.000000047497451305e-03
1.025023171678185463e-03,2.226859098300337791e-03,1.000000047497451305e-03
9.210617863573133945e-04,2.007249509915709496e-03,1.000000047497451305e-03
8.444346603937447071e-04,1.999270403757691383e-03,1.000000047497451305e-03
7.605075370520353317e-04,1.886131940409541130e-03,1.000000047497451305e-03
7.216455996967852116e-04,1.832205220125615597e-03,1.000000047497451305e-03
6.559686735272407532e-04,1.748162670992314816e-03,1.000000047497451305e-03
5.949515616521239281e-04,1.658096793107688427e-03,1.000000047497451305e-03
5.678633460775017738e-04,1.636060071177780628e-03,1.000000047497451305e-03
5.466444999910891056e-04,1.618994050659239292e-03,1.000000047497451305e-03
5.225210916250944138e-04,1.591600244864821434e-03,1.000000047497451305e-03
4.908415721729397774e-04,1.476182136684656143e-03,1.000000047497451305e-03
4.057441256009042263e-04,1.403965754434466362e-03,1.000000047497451305e-03
3.723633999470621347e-04,1.379594788886606693e-03,1.000000047497451305e-03
3.675020707305520773e-04,1.359593821689486504e-03,1.000000047497451305e-03
3.573575231712311506e-04,1.254991162568330765e-03,1.000000047497451305e-03
3.509054367896169424e-04,1.333366730250418186e-03,1.000000047497451305e-03
3.457274578977376223e-04,1.199488295242190361e-03,1.000000047497451305e-03
2.768977719824761152e-04,1.190753537230193615e-03,1.000000047497451305e-03
2.509687328711152077e-04,1.131651690229773521e-03,1.000000047497451305e-03
2.456566144246608019e-04,1.080141635611653328e-03,1.000000047497451305e-03
2.271122502861544490e-04,1.045268727466464043e-03,1.000000047497451305e-03
2.045630826614797115e-04,9.912954410538077354e-04,1.000000047497451305e-03
2.058214595308527350e-04,9.613024303689599037e-04,1.000000047497451305e-03
1.864941586973145604e-04,9.182139183394610882e-04,1.000000047497451305e-03
1.882733340607956052e-04,9.471230441704392433e-04,1.000000047497451305e-03
2.687717205844819546e-04,1.026082667522132397e-03,1.000000047497451305e-03
2.109970519086346030e-04,8.398650097660720348e-04,1.000000047497451305e-03
1.306568592553958297e-04,7.780478917993605137e-04,1.000000047497451305e-03
1.083248062059283257e-04,7.917028269730508327e-04,1.000000047497451305e-03
1.192647832795046270e-04,7.433004793711006641e-04,1.000000047497451305e-03
1.096318374038673937e-04,7.605687133036553860e-04,1.000000047497451305e-03
1.162892294814810157e-04,6.966839428059756756e-04,1.000000047497451305e-03
8.732599235372617841e-05,7.065788377076387405e-04,1.000000047497451305e-03
1.259811397176235914e-04,7.500558276660740376e-04,1.000000047497451305e-03
3.046811907552182674e-04,8.499413961544632912e-04,1.000000047497451305e-03
1.067302291630767286e-04,6.328524905256927013e-04,1.000000047497451305e-03
5.243415944278240204e-05,6.138726021163165569e-04,1.000000047497451305e-03
4.331366653786972165e-05,6.003234302625060081e-04,1.000000047497451305e-03
4.327386704972013831e-05,5.889313179068267345e-04,1.000000047497451305e-03
4.372089824755676091e-05,5.776966572739183903e-04,1.000000047497451305e-03
4.684639861807227135e-05,5.938798421993851662e-04,1.000000047497451305e-03
6.074058546801097691e-05,5.932588828727602959e-04,1.000000047497451305e-03
8.660443563712760806e-05,6.577852764166891575e-04,1.000000047497451305e-03
1.932312152348458767e-04,6.754720816388726234e-04,1.000000047497451305e-03
1.265759347006678581e-04,5.874228663742542267e-04,1.000000047497451305e-03
3.579034091671928763e-05,5.442629335448145866e-04,1.000000047497451305e-03
2.485681579855736345e-05,5.401134258136153221e-04,1.000000047497451305e-03
2.457600749039556831e-05,5.364858079701662064e-04,1.000000047497451305e-03
3.264444967499002814e-05,5.642621545121073723e-04,1.000000047497451305e-03
1.916425208037253469e-05,5.230829119682312012e-04,5.000000237487256527e-05
1.281363802263513207e-05,5.223510670475661755e-04,5.000000237487256527e-05
1.217410863318946213e-05,5.219726008363068104e-04,5.000000237487256527e-05
1.189138856716454029e-05,5.217363941483199596e-04,5.000000237487256527e-05
1.170614723378093913e-05,5.213367985561490059e-04,5.000000237487256527e-05
1.158345821750117466e-05,5.209029768593609333e-04,5.000000237487256527e-05
1.148524825111962855e-05,5.207689246162772179e-04,5.000000237487256527e-05
1.138578772952314466e-05,5.202855682000517845e-04,5.000000237487256527e-05
1.131422686739824712e-05,5.205563502386212349e-04,5.000000237487256527e-05
1.124026948673417792e-05,5.203924956731498241e-04,5.000000237487256527e-05
1.108676769945304841e-05,5.201671156100928783e-04,2.500000164218363352e-06
1.106524905480910093e-05,5.201146122999489307e-04,2.500000164218363352e-06
1.105695719161303714e-05,5.201318417675793171e-04,2.500000164218363352e-06
1.104969214793527499e-05,5.200529121793806553e-04,2.500000164218363352e-06
1.104341845348244533e-05,5.200210725888609886e-04,2.500000164218363352e-06
1.103790782508440316e-05,5.200284649617969990e-04,2.500000164218363352e-06
1.103319209505571052e-05,5.199647857807576656e-04,2.500000164218363352e-06
1.102772966987686232e-05,5.199239240027964115e-04,2.500000164218363352e-06
1.102160422306042165e-05,5.198176368139684200e-04,2.500000164218363352e-06
1.101410998671781272e-05,5.198735161684453487e-04,2.500000164218363352e-06
1.100418558053206652e-05,5.198757862672209740e-04,9.999999974752427079e-07
1.100122881325660273e-05,5.198804428800940514e-04,9.999999974752427079e-07
1.099876590160420164e-05,5.198660655878484249e-04,9.999999974752427079e-07
1.099618202715646476e-05,5.198535509407520294e-04,9.999999974752427079e-07
