6.385825574398040771e-02,9.349039196968078613e-02
2.483124658465385437e-02,7.905208319425582886e-02
1.922089606523513794e-02,6.635282188653945923e-02
1.551592722535133362e-02,5.401837453246116638e-02
1.315887738019227982e-02,4.473429173231124878e-02
1.193504221737384796e-02,3.830119967460632324e-02
1.123136468231678009e-02,3.450464457273483276e-02
1.044127717614173889e-02,2.756020799279212952e-02
1.031557470560073853e-02,2.962498366832733154e-02
9.327568113803863525e-03,2.540046907961368561e-02
9.173201397061347961e-03,2.691755071282386780e-02
8.531363680958747864e-03,2.332799509167671204e-02
8.444347418844699860e-03,1.886006072163581848e-02
7.935898378491401672e-03,1.843961328268051147e-02
7.511448115110397339e-03,1.781855523586273193e-02
7.703963201493024826e-03,1.704786345362663269e-02
7.063387427479028702e-03,1.364904176443815231e-02
7.074834778904914856e-03,1.288711652159690857e-02
6.717584561556577682e-03,1.209207624197006226e-02
6.149896886199712753e-03,1.584625802934169769e-02
6.327204871922731400e-03,1.165424939244985580e-02
6.048888433724641800e-03,8.807888254523277283e-03
5.947282537817955017e-03,1.221493817865848541e-02
5.930416285991668701e-03,9.046567603945732117e-03
5.327403079718351364e-03,1.304414588958024979e-02
5.382553208619356155e-03,1.220572460442781448e-02
4.919495899230241776e-03,7.502262480556964874e-03
4.694631323218345642e-03,7.457518484443426132e-03
4.667962435632944107e-03,8.971659466624259949e-03
4.545905161648988724e-03,9.503253735601902008e-03
4.488975275307893753e-03,9.468060918152332306e-03
4.477345850318670273e-03,6.832322571426630020e-03
4.311477299779653549e-03,1.173674222081899643e-02
4.320639651268720627e-03,1.384882349520921707e-02
3.725901246070861816e-03,8.474609814584255219e-03
3.723619738593697548e-03,1.066031679511070251e-02
3.700636560097336769e-03,7.673414889723062515e-03
3.929828293621540070e-03,6.941324565559625626e-03
3.685480216518044472e-03,7.278063334524631500e-03
3.534122835844755173e-03,6.583147216588258743e-03
3.473298624157905579e-03,1.338312029838562012e-02
3.469826886430382729e-03,1.229415088891983032e-02
3.348527941852807999e-03,9.715843014419078827e-03
3.640909213572740555e-03,7.303327322006225586e-03
3.131986595690250397e-03,7.205398753285408020e-03
3.458016319200396538e-03,8.660507388412952423e-03
3.009480424225330353e-03,6.400380283594131470e-03
3.281501354649662971e-03,6.253968458622694016e-03
2.807732904329895973e-03,1.317379157990217209e-02
3.093059407547116280e-03,4.883289802819490433e-03
2.735478337854146957e-03,5.579626653343439102e-03
2.899359213188290596e-03,9.401652961969375610e-03
2.610844792798161507e-03,5.563893821090459824e-03
2.966560889035463333e-03,5.060698371380567551e-03
2.660714788362383842e-03,5.807120352983474731e-03
2.548508811742067337e-03,8.734738454222679138e-03
2.640634542331099510e-03,5.236014723777770996e-03
2.741665113717317581e-03,5.502047017216682434e-03
2.604429144412279129e-03,6.093177013099193573e-03
2.518213354051113129e-03,8.076567202806472778e-03
2.738545415922999382e-03,6.697635166347026825e-03
2.543976064771413803e-03,6.513183005154132843e-03
2.360280836001038551e-03,4.191610030829906464e-03
2.458879258483648300e-03,7.057846058160066605e-03
2.399524208158254623e-03,7.513182237744331360e-03
2.392668975517153740e-03,4.009582567960023880e-03
2.228766679763793945e-03,4.010391421616077423e-03
2.321069594472646713e-03,8.835599757730960846e-03
2.456057118251919746e-03,6.201529409736394882e-03
2.106068888679146767e-03,3.611244261264801025e-03
2.343300962820649147e-03,6.919589824974536896e-03
2.410288201645016670e-03,7.964188233017921448e-03
2.379672601819038391e-03,4.016198683530092239e-03
2.177559072151780128e-03,4.753853194415569305e-03
