3.431581258773803711e-01,3.130227625370025635e-01,1.000000047497451305e-03
2.513540387153625488e-01,3.056183457374572754e-01,1.000000047497451305e-03
2.048266232013702393e-01,2.984089851379394531e-01,1.000000047497451305e-03
1.823770701885223389e-01,2.956952750682830811e-01,1.000000047497451305e-03
1.681837588548660278e-01,2.906670868396759033e-01,1.000000047497451305e-03
1.555952280759811401e-01,2.900622189044952393e-01,1.000000047497451305e-03
1.449347436428070068e-01,2.841965258121490479e-01,1.000000047497451305e-03
1.357440650463104248e-01,2.771001160144805908e-01,1.000000047497451305e-03
1.279304176568984985e-01,2.625994980335235596e-01,1.000000047497451305e-03
1.212320774793624878e-01,2.724787890911102295e-01,1.000000047497451305e-03
1.152802631258964539e-01,2.669192254543304443e-01,1.000000047497451305e-03
1.102473810315132141e-01,2.644836902618408203e-01,1.000000047497451305e-03
1.057794764637947083e-01,2.598306536674499512e-01,1.000000047497451305e-03
1.015269681811332703e-01,2.607038617134094238e-01,1.000000047497451305e-03
9.745360165834426880e-02,2.615912556648254395e-01,1.000000047497451305e-03
9.373184293508529663e-02,2.593729496002197266e-01,1.000000047497451305e-03
8.967897295951843262e-02,2.492354512214660645e-01,1.000000047497451305e-03
8.581019937992095947e-02,2.491474896669387817e-01,1.000000047497451305e-03
8.215344697237014771e-02,2.474510818719863892e-01,1.000000047497451305e-03
7.844114303588867188e-02,2.438693493604660034e-01,1.000000047497451305e-03
7.500219345092773438e-02,2.377730906009674072e-01,1.000000047497451305e-03
7.149333506822586060e-02,2.408865988254547119e-01,1.000000047497451305e-03
6.803444027900695801e-02,2.372453510761260986e-01,1.000000047497451305e-03
6.487023830413818359e-02,2.303732484579086304e-01,1.000000047497451305e-03
6.200673058629035950e-02,2.363229691982269287e-01,1.000000047497451305e-03
5.895695462822914124e-02,2.198275625705718994e-01,1.000000047497451305e-03
5.617852881550788879e-02,2.262325286865234375e-01,1.000000047497451305e-03
5.368612334132194519e-02,2.227154523134231567e-01,1.000000047497451305e-03
5.132916942238807678e-02,2.154329568147659302e-01,1.000000047497451305e-03
4.916699975728988647e-02,2.129619419574737549e-01,1.000000047497451305e-03
4.739843308925628662e-02,2.150723189115524292e-01,1.000000047497451305e-03
4.541964828968048096e-02,2.012993991374969482e-01,1.000000047497451305e-03
4.381818696856498718e-02,2.008286714553833008e-01,1.000000047497451305e-03
4.223520681262016296e-02,1.947567015886306763e-01,1.000000047497451305e-03
4.070292785763740540e-02,1.930544674396514893e-01,1.000000047497451305e-03
3.971811756491661072e-02,1.979874521493911743e-01,1.000000047497451305e-03
3.818734362721443176e-02,1.806314587593078613e-01,1.000000047497451305e-03
3.705655038356781006e-02,1.898401528596878052e-01,1.000000047497451305e-03
3.608904033899307251e-02,1.756720840930938721e-01,1.000000047497451305e-03
3.494206070899963379e-02,1.786019504070281982e-01,1.000000047497451305e-03
3.395336866378784180e-02,1.676000952720642090e-01,1.000000047497451305e-03
3.317454084753990173e-02,1.655945777893066406e-01,1.000000047497451305e-03
3.216905519366264343e-02,1.552736461162567139e-01,1.000000047497451305e-03
