8.659929617817956060e-02
5.077911916106757351e-02
6.369155071299599513e-02
1.620991926821556406e-01
7.227710774237607050e-02
3.907157123874058918e-02
6.081817171146212953e-02
1.408575361297044193e-01
1.152404259153449045e-01
1.135970355609280391e-01
8.528042438894950505e-02
7.841973804392585179e-02
8.002376246640434398e-02
9.375434502812185489e-02
1.149421849388864020e-01
5.758913698287209532e-02
1.140494947755767707e-01
1.154715246731136680e-01
7.196028018693095829e-02
4.481403762666275742e-02
8.620813926979115083e-02
8.966515487322465616e-02
7.576631005821445053e-02
5.319261371333353777e-02
7.914210957431180860e-02
6.911839079821988086e-02
8.096508480429125132e-02
7.370293459588504736e-02
1.338742814767008849e-01
4.500188263501082864e-02
6.076885595442338417e-02
4.101214765550258851e-02
8.928949476942622809e-02
6.613948627468922703e-02
6.505383260810251866e-02
8.432038109665779269e-02
4.018106362307446999e-02
1.147238523779566532e-01
1.238855908351794294e-01
7.146647053853889819e-02
1.025321797582166017e-01
7.779424921682451255e-02
1.232865377154297309e-01
8.026492855555769634e-02
5.235839681039460014e-02
4.414930501311299660e-02
6.767525194177240189e-02
7.358138751771006736e-02
8.998253762942153011e-02
7.210623953901779126e-02
6.089695339488854220e-02
1.208768399060483195e-01
4.569950515357165677e-02
6.755644161216618759e-02
7.900754470981531663e-02
1.650221659210688030e-01
7.836814397861592563e-02
7.677414165756196729e-02
1.051313550464624547e-01
8.432907092823219153e-02
8.637390785833083673e-02
8.719709847443887774e-02
7.325157433269159635e-02
7.678694617337916695e-02
7.566245635216534149e-02
9.895339223583256294e-02
1.371181530678487748e-01
6.447000574834448050e-02
4.470970639213778242e-02
1.671682748804429464e-01
5.923525815521350768e-02
1.293613727178121731e-01
5.492678240347770996e-02
8.434860799114357599e-02
5.729721624227659266e-02
6.691225865455263655e-02
1.367598264735384317e-01
1.663163944931005667e-01
6.148374248078138093e-02
7.811369920558425273e-02
8.048926052569210787e-02
6.856372775188632196e-02
7.234030152689514825e-02
5.693681528259474794e-02
7.445339491319742653e-02
9.105660818222469088e-02
1.653324071934574868e-01
7.286578912738368718e-02
1.226013466154570186e-01
6.421617975571311532e-02
1.371157627174145466e-01
4.634350356978931412e-02
8.980916276858236236e-02
9.317365503518199032e-02
