4.055519644303313964e-02,4.151907563209533691e-02
3.133707375689824548e-02,3.269843757152557373e-02
3.271399966455599412e-02,3.386883437633514404e-02
2.729189393017312018e-02,2.842536568641662598e-02
2.925486731702799797e-02,3.014657273888587952e-02
2.723543411062620545e-02,2.812476828694343567e-02
2.530634185565956359e-02,2.607385814189910889e-02
2.191297718895468885e-02,2.287658303976058960e-02
2.369396674951832274e-02,2.430667728185653687e-02
2.264887328702877220e-02,2.314363606274127960e-02
2.089781062250813809e-02,2.158833295106887817e-02
1.898828960991993248e-02,1.960406824946403503e-02
1.849136502969732018e-02,1.907862350344657898e-02
1.821345188477530713e-02,1.863507553935050964e-02
1.923009656001396436e-02,1.965994760394096375e-02
1.654220437844151556e-02,1.700668781995773315e-02
1.463052837864713997e-02,1.509371586143970490e-02
1.579607293696074638e-02,1.603584736585617065e-02
1.529260528362093308e-02,1.568630337715148926e-02
1.583219490383954917e-02,1.604099012911319733e-02
1.397025863071506974e-02,1.441900804638862610e-02
9.912852533890476742e-03,9.868032298982143402e-03
8.665726358330169687e-03,8.437835611402988434e-03
8.749693453703293045e-03,8.393066003918647766e-03
7.168514636596679847e-03,7.136343512684106827e-03
