9.068681220959495803e-03,2.910727498504874205e-03,9.672431215114402417e-03,1.289649148068948946e-02,3.869494437937110592e-02,2.074705300574904709e-01,5.059541521196627700e-01,2.829322745453783927e-01,2.926998531292392403e-01,8.802611449969799384e-03,1.127037109859789499e-01,2.610244915329726703e-02,2.127939048891930307e-02,1.762335595229511803e-02,1.543840468896966710e-02,1.546579971894724388e-03
5.486649045968772752e-03,2.266296453836066493e-03,7.900439205698385828e-03,1.345666077460871100e-02,3.545842002698926243e-02,2.062095601463279082e-01,4.115775859979056150e-01,2.184393037276074756e-01,3.273876469466988626e-01,7.756448474131007881e-03,7.563604566462209244e-02,2.389891310415136541e-02,1.192747315703901120e-02,1.115908614410277694e-02,1.567480960021770328e-02,1.309142361768774777e-03
9.750606688936886909e-03,2.211237860284008972e-03,8.874109081692005407e-03,1.492488013308472181e-02,3.703237275992663641e-02,1.914556706955625742e-01,5.003671763068888723e-01,2.781419111037226610e-01,3.066742281518590740e-01,8.788945481613269495e-03,1.145216474295103759e-01,2.379286418023538255e-02,2.204694330107070943e-02,1.482990584126573329e-02,1.886087306724510554e-02,1.536572478244267910e-03
3.814973767374092370e-04,1.401860310087716841e-04,8.496820972295664534e-04,1.216416500932535798e-03,2.849377999458638407e-03,6.824171242100941261e-03,5.286990693976407335e-02,1.197058980794100773e-02,2.224426288151579861e-02,1.109525206467946784e-03,3.443092172618799490e-03,1.659539434918635850e-03,1.892653546793150363e-04,7.871767347017629693e-04,1.953420342367847597e-03,3.499415371723059204e-05
5.844883759810641857e-03,3.028317868385735703e-03,8.032644793475924097e-03,1.076750138619745993e-02,3.295984580847216572e-02,1.922634379519436443e-01,3.861209397259842691e-01,2.242077596705857878e-01,3.215774115755181684e-01,8.816537025750019463e-03,9.433959988646231642e-02,3.334300628321031079e-02,1.386605021225809781e-02,1.423060185223831188e-02,1.768256015872011686e-02,1.247281555201638827e-03
7.133165532620352675e-03,1.829934355612536237e-03,7.842838443797206863e-03,1.134390944350054109e-02,2.504572588266362060e-02,1.493529281064000791e-01,3.790751102329202316e-01,1.789814856451221459e-01,1.862086058308793368e-01,6.921475583770311454e-03,8.058305320270085781e-02,2.181151928261345144e-02,1.493379239401749700e-02,1.160125074974907404e-02,1.075576388316841145e-02,7.497597007358316806e-04
7.765420993406327126e-03,2.892595260901555110e-03,9.336322907853737696e-03,1.265032145784898004e-02,3.514576598155184917e-02,1.662206154436284833e-01,4.298765098123917272e-01,2.627777114685696525e-01,3.612692846548712922e-01,1.016611840890827879e-02,1.283313654444247498e-01,3.661474335968113725e-02,1.959086241496998254e-02,1.707448226435236832e-02,2.100038433978309443e-02,1.826417571486402573e-03
1.244684428021349161e-02,3.996650486531698639e-03,1.539395156623045088e-02,2.405622393614103086e-02,6.126742982055814052e-02,3.405591905658688634e-01,7.796322353453379872e-01,4.199101401834234304e-01,4.767450626202219266e-01,1.530118820808591511e-02,1.735583497181740764e-01,4.706394535735327483e-02,2.911614581265709392e-02,2.360593498430356429e-02,3.021990503682391374e-02,2.402008209605617332e-03
3.275050619515713847e-04,5.015712384365339168e-05,5.577753588265169397e-04,4.229821304750047391e-04,2.980340283920011792e-03,1.069469401676404960e-02,2.978017830281486436e-02,2.721089278454708743e-02,2.563317022660212968e-03,4.660255184584744599e-04,7.992743767882098255e-03,6.692539478650224444e-04,1.203370428991863781e-03,1.574312674266536939e-03,1.112451575472014420e-03,1.146448696342635489e-04
1.142339702529121927e-03,4.425818312953976410e-04,1.174848550618686751e-03,2.206662194107675105e-03,6.066053220037998309e-03,3.453957011016318274e-02,8.866109571610432394e-02,3.413635277514572713e-02,8.669683348940590908e-03,1.956800946348338961e-03,1.315523574496181916e-02,4.479017552531948214e-03,3.226312882041496976e-03,2.386315682847629967e-03,3.394033529429964138e-03,3.087391833047198049e-04
3.744561272564580915e-04,1.264256495804461783e-04,6.610302164716127214e-04,1.014891269700762778e-03,1.403224232123574276e-03,1.310546239947701225e-02,1.298740471204202877e-02,9.347066922704679384e-03,3.919624273150376648e-02,2.259174293235984400e-04,3.923400473882859667e-03,1.259263097721466168e-03,2.645567327292421824e-04,3.075512165403216812e-04,8.358938528551824055e-04,7.017288224214522977e-05
3.471863132824029824e-04,1.185100136210272005e-04,5.438637003193774744e-04,9.158540811979909478e-04,1.997258757240157750e-03,1.860315533910693667e-02,1.606090727188544745e-02,1.309003152445644205e-02,4.702761542328575892e-03,3.130400343121981003e-04,5.108942146771909727e-03,1.865484267290249982e-03,7.337006373152398604e-04,5.280544877051065750e-04,6.244635502030074095e-04,4.026973867309501849e-05
6.814558390133340421e-04,2.249131217300418515e-04,6.607659906473871544e-04,1.124501942099505802e-03,3.628808706370727395e-03,1.966864081424700081e-02,6.446438014386560167e-02,1.763047597357143143e-02,2.917002125598886636e-02,1.358143340604857493e-03,7.640431572393199290e-03,3.500755582029613233e-03,1.473307925300921693e-03,1.251600870118495549e-03,1.687494966029245850e-03,2.910363315571919086e-04
1.233530480985658116e-02,3.803580182123356742e-03,1.327970273907651960e-02,1.999849277255441246e-02,5.048021586703195507e-02,3.191596113671934520e-01,6.907976114440146365e-01,3.535175236480984085e-01,4.027562078200560558e-01,1.347507960623143750e-02,1.477162822040545276e-01,4.246001942752153369e-02,2.487619386194690058e-02,2.125255757288466857e-02,2.342791555385295016e-02,1.763970034089597586e-03
8.270109172289687605e-04,9.131061884291790070e-05,9.319474336312383929e-05,7.105358145983579378e-04,1.727394059914739337e-03,3.015505754181404749e-03,2.781603530548921663e-02,6.508245578373445667e-03,3.177333427215326550e-02,5.606387286101411011e-04,1.957449921158700961e-03,1.221814933612925137e-03,1.207050186901995927e-03,1.530192243181582390e-04,8.061772609426939287e-04,1.076899460457036816e-04
3.205481160161174296e-03,2.200046737555248853e-03,5.548487870681544608e-03,7.799287205154472637e-03,2.481800888730412505e-02,1.434400347891441607e-01,2.679837363392484906e-01,1.628170423099937203e-01,2.922483374152700097e-01,6.811868701374977630e-03,6.624820651127510951e-02,2.661201992791349669e-02,8.343131769437781009e-03,9.671628896731855260e-03,1.521197969685626587e-02,9.454667167784758242e-04
5.176168915464423974e-03,1.990476573362211146e-03,5.798689024074596583e-03,5.957323823041473995e-03,2.072265373693729651e-02,1.112430136278964449e-01,2.763178769627798737e-01,1.777178350868456325e-01,1.769457789573670170e-01,5.370259095325267268e-03,7.588642849117763212e-02,1.970806882827086381e-02,1.479464257736132216e-02,1.359511927671132672e-02,8.789410908593656147e-03,9.387916110926090418e-04
1.160121629041531389e-03,4.259548794188934280e-04,1.072657400312882099e-03,2.199844252336615857e-03,6.651599485656058998e-03,2.759821041982779902e-02,1.093604103502293506e-01,3.020733459774094590e-02,2.418004904355500889e-02,2.315141771606946466e-03,1.121883026276556360e-02,3.953076747113982471e-03,2.808164199695090471e-03,2.252447580525975684e-03,2.933523409639165851e-03,3.018911469169095058e-04
9.660723561517897684e-03,3.527890918161145310e-03,1.265963883275221524e-02,1.646589539230206359e-02,4.635814682889179833e-02,2.759676074927895351e-01,6.186344009955433432e-01,3.252144531065758182e-01,3.943179076095509328e-01,1.201733470253280901e-02,1.369225570198728814e-01,4.165089184404485029e-02,2.491414267551720838e-02,2.112508820977885768e-02,2.199925666613033667e-02,1.525013107936468767e-03
1.363180577842641218e-03,3.912784557424900823e-04,1.158053675711874725e-03,2.062494746943370223e-03,6.403181677530777986e-03,2.567061327135574181e-02,1.058315881524041768e-01,2.918960786639885133e-02,2.270617978488508049e-02,2.400173330552089410e-03,1.067787442467214680e-02,4.220661605134776173e-03,2.947790960915771044e-03,2.311479830454085671e-03,3.038675439653504371e-03,3.229155479854422411e-04
5.079643636787364164e-03,2.283268631593570602e-03,5.926773499075216681e-03,8.434037591273028933e-03,2.660034793965828162e-02,1.517438281124427746e-01,3.211167743457779000e-01,1.918114884246685248e-01,3.278696099267128794e-01,7.264163550042302200e-03,7.601277369972289644e-02,2.701225747438673261e-02,1.279121257643032507e-02,1.192578806326972593e-02,1.663529604027296285e-02,1.115560477728290987e-03
7.446170672021119527e-03,3.171398784786870657e-03,9.408457430612429673e-03,1.245601974635509104e-02,3.571326774286880806e-02,2.020609257561130911e-01,4.474719827445672871e-01,2.538046794004468198e-01,3.170309202565706475e-01,1.003892091917342466e-02,1.134446787067312085e-01,3.685790808866967055e-02,1.793925357246630228e-02,1.636297874437354222e-02,1.931546707506388502e-02,1.382758579947036132e-03
8.528550386562227734e-04,4.079580063071512933e-04,1.136238883790807383e-03,1.511784239240891161e-03,7.906598554193660505e-03,2.805099616983022445e-02,8.452370869367782646e-02,5.459123173215544439e-02,2.610153968828848176e-02,1.683907431518060762e-03,1.878705549954469423e-02,3.854346039404855494e-03,2.650252753188206759e-03,2.540662843260413275e-03,3.258612066851958138e-03,2.999553138514424178e-04
5.948842630673489970e-04,4.538337308047745550e-04,1.310997317203442493e-03,1.875691776571007446e-03,7.528414139842170595e-03,2.714267010855877377e-02,9.347627840509803443e-02,4.735086801974458526e-02,1.579395129839017767e-02,1.996909840760994516e-03,1.812742303534420688e-02,3.728613846980349984e-03,2.500912667426617112e-03,2.714478296699009748e-03,3.599628129811300713e-03,3.056948773540678864e-04
9.408189451532470663e-04,4.029648294137811587e-04,1.190856702957392935e-03,1.722028892631852128e-03,5.888515637340072627e-03,3.310582502829251261e-02,6.717660106887043958e-02,4.710484247248721001e-02,2.167829855054159011e-02,1.390270525136769663e-03,1.913222686008507478e-02,3.637795379330460797e-03,3.140556491976273165e-03,2.317754839312333170e-03,3.300671153983922215e-03,2.792836552835238563e-04
8.251054148645957376e-03,3.151402711317576218e-03,1.015689016566932203e-02,1.362488518543439678e-02,4.521582489545451083e-02,2.439948363684798227e-01,5.541972256136218355e-01,3.294430524218648348e-01,3.516185252795138161e-01,9.402477579743799205e-03,1.236516727612313044e-01,3.062782392627342101e-02,2.603334022095077360e-02,2.009246579406830796e-02,2.152097171036205722e-02,1.712683568270270901e-03
1.293989718316154551e-03,2.037178536347776254e-04,7.431573903785850758e-04,1.121994820394269952e-03,3.810378574155881375e-03,1.564093241866969936e-02,8.066744544840845355e-02,1.638373063054202397e-02,1.776333868449092579e-02,1.684734840894443718e-03,5.392174630339262136e-03,2.657426833810332904e-03,1.927641711047470155e-03,1.526353833612961470e-03,1.351772709044915446e-03,2.829975418372105171e-04
1.376958950103075383e-02,4.969569452856426039e-03,1.789345597791641013e-02,2.499936877505655117e-02,5.824987732987491063e-02,3.412847734485742746e-01,8.048374184557813837e-01,4.034480543597289692e-01,4.957831905792188798e-01,1.676499838952892965e-02,1.865718389221731610e-01,5.960231762417661505e-02,2.932805126823355424e-02,2.754985898436676864e-02,2.712471116066244789e-02,2.205849666750525195e-03
3.789282375819185388e-03,1.542900608100520937e-03,6.004597046771564459e-03,7.388162686803205655e-03,2.492542439204787491e-02,1.467400177668375660e-01,3.069946928888426241e-01,1.661302785593726239e-01,1.996436823228580348e-01,5.333581925551263668e-03,5.584197561530554466e-02,1.516654404500782441e-02,1.003298369550240793e-02,9.033639424318904224e-03,1.062456054020939102e-02,9.315161663729249484e-04
6.787338352583193726e-04,1.306551145843329092e-04,8.208434545823529082e-04,1.100075499115804730e-03,2.255355599128489562e-03,1.966909778374893725e-02,1.836787826771688753e-02,1.387044119231455909e-02,4.459068505080853936e-03,2.797777687868427138e-04,6.697045880378730415e-03,2.987366036381377057e-03,9.408659592187874465e-04,9.947062526916780340e-05,1.113402382818488379e-03,4.920152041445219907e-05
8.631239940365539529e-03,4.186404773300574089e-03,1.459439819190991305e-02,1.820050890808981581e-02,5.144319651062868176e-02,3.015019485866353155e-01,6.385715523435384622e-01,3.392608096477655599e-01,4.629862758021842106e-01,1.406840837325662279e-02,1.442970684775070345e-01,5.093091223712006149e-02,2.222811865270230350e-02,2.257580967857057697e-02,2.439679620857872558e-02,1.875985420255374923e-03
1.233297866862872495e-02,3.801759654334135093e-03,1.327701099584654119e-02,2.000026021055763617e-02,5.047969471184870355e-02,3.191593506598200403e-01,6.907966736894917137e-01,3.535174773893939859e-01,4.027577031365098814e-01,1.347350960401816865e-02,1.477139585753810547e-01,4.246010294379597844e-02,2.487698913192333550e-02,2.125479907505612234e-02,2.342903660847957606e-02,1.763787845833343203e-03
1.114954044462230197e-02,3.257014205496519023e-03,1.117871253518867326e-02,1.625482516910978920e-02,4.241343602224878495e-02,2.514923838876299556e-01,5.794892658806520824e-01,3.227812825186406331e-01,3.047505071726853143e-01,1.066388081600793888e-02,1.377707161597249153e-01,3.171559195657826929e-02,2.480612756979111780e-02,1.985498413125935668e-02,1.764236490446247779e-02,1.757641039498437398e-03
9.205029577417195644e-03,2.215867228234388690e-03,1.051100677598463054e-02,1.565230892292424070e-02,3.158739322298489971e-02,1.969162713864267555e-01,4.853916721921170963e-01,2.143168835968981278e-01,1.927959789623782116e-01,8.785956729242015012e-03,9.775381899654302098e-02,2.662972914217969292e-02,1.710809496910845398e-02,1.368314280926451708e-02,1.241596198161042802e-02,1.039581225220046314e-03
8.642412916335405482e-03,2.816608403862645108e-03,8.603772251516568839e-03,1.208993286318373224e-02,3.253136080152977533e-02,1.820851746581993169e-01,4.299975390267838371e-01,2.527775897709016450e-01,3.191059107256570271e-01,8.941329345596995062e-03,1.174388899245403933e-01,3.082291243431313499e-02,1.989192349280445929e-02,1.643744892641504918e-02,1.661322277163173114e-02,1.438786896599292481e-03
4.332165083910438294e-03,2.322046340591433881e-03,7.941497209558034606e-03,1.115600462753788165e-02,3.537181722954913649e-02,2.073051622277771455e-01,3.985372729589969909e-01,2.180321156956109285e-01,2.933112704253634240e-01,7.908402903145241025e-03,7.413080414207615099e-02,2.452130946363103442e-02,1.139354100557116167e-02,1.201178162734919778e-02,1.525957630925502649e-02,1.209720148218036868e-03
8.685923627823614185e-03,3.331304648384478696e-03,1.093555597348038269e-02,1.314064375711229693e-02,3.957433527489430392e-02,2.199955382942563042e-01,5.163848323775438454e-01,2.892470499436155529e-01,3.544810350506172880e-01,1.083105984607903548e-02,1.299373964439628215e-01,4.044316460860511442e-02,2.249367475577634598e-02,1.914886668973621656e-02,2.093845140377082609e-02,1.347692596127618133e-03
6.755042526887551982e-03,2.016431127184819920e-03,6.821339681524557323e-03,9.284492247115564215e-03,2.284706971237964943e-02,1.331073218472485220e-01,3.367909323507778385e-01,1.773610486917608364e-01,2.090708127435956520e-01,6.687056337455369454e-03,8.277534604315339717e-02,2.431365502059982045e-02,1.507834379846873310e-02,1.237210162961938434e-02,1.188053909083589856e-02,7.923426427364270398e-04
5.597711485346479159e-03,1.745356995707560447e-03,4.942594309113782121e-03,9.079270342868294916e-03,2.506960383769981163e-02,1.406485488910932113e-01,3.229774960107533732e-01,1.937235644409122659e-01,2.853380887313075598e-01,5.853580231936362198e-03,7.192330847434273700e-02,1.861181534966792339e-02,1.481479143975319296e-02,1.116603278842842259e-02,1.513167334208472166e-02,1.091021891756568940e-03
6.401054545690800478e-04,9.265710209772413226e-05,8.636430206369330106e-04,1.863088241814814857e-03,1.063304656121935587e-03,1.755813107625666183e-02,2.146582679588248527e-02,5.206177823507846317e-03,4.041209194720038478e-02,7.028893159857686366e-04,2.255183022500440761e-03,1.932353675398579447e-03,1.941941638783331291e-05,4.106105900982870210e-04,5.932769183178054819e-04,7.639870407940478701e-05
1.020887934983681893e-03,4.028812126567505062e-04,1.302469157236308501e-03,2.101282719993531264e-03,6.790405280466189561e-03,3.919051192743839424e-02,7.184065201834129166e-02,4.942807970300101134e-02,2.479928122314943584e-02,1.415181189703392482e-03,1.901960802150171048e-02,3.781567180618512769e-03,3.172072169308894768e-03,2.007279249637714848e-03,3.179602206774179499e-03,2.806349099684704042e-04
7.025442237818257073e-03,2.180363034713850116e-03,7.481154203119389640e-03,1.018340937429244863e-02,3.383368958787023179e-02,1.829887481485180656e-01,4.413545358669137553e-01,2.665637147882167768e-01,3.121345497959753246e-01,7.348086417270950632e-03,9.614942787577437922e-02,2.124145287074835978e-02,2.031079263364962695e-02,1.617596295742328161e-02,1.651558028709948500e-02,1.380748530422744357e-03
1.153858128912477708e-04,1.479606049172105199e-04,6.150499687210438104e-04,7.453894977629588366e-04,4.328845682510684689e-03,9.912350964329234848e-03,3.830632278072951952e-02,1.613477596614898771e-02,2.161799700268004880e-03,6.018883386361054523e-04,5.458642805973173279e-03,2.719753820038310361e-03,7.493494503653233335e-04,5.011571086065712321e-04,1.634509110029510812e-03,3.748322127845908424e-05
5.203598412781900925e-04,2.612575454098861822e-04,7.270863745761925977e-04,1.022487989499382263e-03,4.957853796785647790e-03,1.881476841473491216e-02,6.317155986092573561e-02,3.023310201972452538e-02,2.988333392220031415e-02,1.163452396922318947e-03,1.098075889664071672e-02,2.896492466417684934e-03,1.596200375706176332e-03,1.718043516304582031e-03,1.972314424292756063e-03,1.891906480874408329e-04
6.006470141993848835e-04,1.265790261887377380e-04,4.026669395644473320e-04,7.858486298988339542e-04,1.952728838161367497e-03,1.400935026365303024e-02,2.728549813678205968e-02,1.276211075853278011e-02,-1.988579512787358883e-03,3.427472795344524057e-04,5.589739738649467798e-03,1.314061996148498807e-03,1.652831752911920098e-03,8.679926340207080523e-04,3.789551171702639897e-04,3.755005849379913064e-05
